,0,val_loss
144,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1705, 'act_fn': 'relu', 'learning_rate': 0.9228864828516771}"
145,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2196, 'act_fn': 'relu', 'learning_rate': 0.5744137386162688}"
146,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2388, 'act_fn': 'relu', 'learning_rate': 0.5915549207492196}"
147,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3057, 'act_fn': 'relu', 'learning_rate': 0.9256137257708327}"
148,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 4312, 'act_fn': 'relu', 'learning_rate': 0.8327993898376108}"
149,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 5206, 'act_fn': 'relu', 'learning_rate': 0.9506543279974766}"
150,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 77, 'act_fn': 'relu', 'learning_rate': 0.6936492904542695}"
151,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3402, 'act_fn': 'relu', 'learning_rate': 0.2074645032790106}"
152,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3655, 'act_fn': 'relu', 'learning_rate': 0.36843116705162254}"
153,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1470, 'act_fn': 'relu', 'learning_rate': 0.5779807097414881}"
154,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 552, 'act_fn': 'relu', 'learning_rate': 0.511792573067697}"
155,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 4935, 'act_fn': 'relu', 'learning_rate': 0.5912539373385106}"
156,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 27, 'act_fn': 'relu', 'learning_rate': 0.3163793149206836}"
157,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 4912, 'act_fn': 'relu', 'learning_rate': 0.35476228260977194}"
158,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1493, 'act_fn': 'relu', 'learning_rate': 0.5367316591310491}"
159,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 422, 'act_fn': 'relu', 'learning_rate': 0.7611487388068102}"
160,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 33, 'act_fn': 'relu', 'learning_rate': 0.7445345975522275}"
161,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 560, 'act_fn': 'relu', 'learning_rate': 0.8941776208586839}"
162,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1719, 'act_fn': 'relu', 'learning_rate': 0.6799015500365526}"
163,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 4851, 'act_fn': 'relu', 'learning_rate': 0.44204793326244235}"
164,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 5176, 'act_fn': 'relu', 'learning_rate': 0.59766207657036}"
165,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1707, 'act_fn': 'relu', 'learning_rate': 0.19748969376686823}"
166,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3489, 'act_fn': 'relu', 'learning_rate': 0.1324216372404872}"
167,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 4819, 'act_fn': 'relu', 'learning_rate': 0.15243004438576613}"
168,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 5919, 'act_fn': 'relu', 'learning_rate': 0.8552490974817951}"
169,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 7452, 'act_fn': 'relu', 'learning_rate': 0.9405924648988329}"
170,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3636, 'act_fn': 'relu', 'learning_rate': 0.883739022111993}"
171,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3935, 'act_fn': 'relu', 'learning_rate': 0.5777962673147785}"
172,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2153, 'act_fn': 'relu', 'learning_rate': 0.605554131678572}"
173,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 3942, 'act_fn': 'relu', 'learning_rate': 0.6375916849714572}"
174,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 450, 'act_fn': 'relu', 'learning_rate': 0.4937008099929723}"
175,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 1800, 'act_fn': 'relu', 'learning_rate': 0.5577205297612253}"
176,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 589, 'act_fn': 'relu', 'learning_rate': 0.3470381505713892}"
177,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 994, 'act_fn': 'relu', 'learning_rate': 0.2859903362136649}"
178,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 338, 'act_fn': 'relu', 'learning_rate': 0.6858335492627096}"
179,1.7000000000000002,"{'nlayers': 1, 'nodes_in_layer1': 2527, 'act_fn': 'relu', 'learning_rate': 0.34100412468140695}"
